Index,Load
01/01/2013 0:00,714.6
01/01/2013 0:15,784.7
01/01/2013 0:30,644
01/01/2013 0:45,631.9
01/01/2013 1:00,591.1
01/01/2013 1:15,466.4
01/01/2013 1:30,509.9
01/01/2013 1:45,517.6
01/01/2013 2:00,531.1
01/01/2013 2:15,436.7
01/01/2013 2:30,418.4
01/01/2013 2:45,447.5
01/01/2013 3:00,446.8
01/01/2013 3:15,567
01/01/2013 3:30,771.2
01/01/2013 3:45,761.6
01/01/2013 4:00,765.8
01/01/2013 4:15,806
01/01/2013 4:30,777.3
01/01/2013 4:45,423.7
01/01/2013 5:00,411.3
01/01/2013 5:15,455.2
01/01/2013 5:30,465
01/01/2013 5:45,516.3
01/01/2013 6:00,504.2
01/01/2013 6:15,584
01/01/2013 6:30,644.6
01/01/2013 6:45,670.9
01/01/2013 7:00,742.9
01/01/2013 7:15,795.9
01/01/2013 7:30,823.1
01/01/2013 7:45,881.3
01/01/2013 8:00,1014.4
01/01/2013 8:15,1096.8
01/01/2013 8:30,1107.4
01/01/2013 8:45,1048
01/01/2013 9:00,921.2
01/01/2013 9:15,1001.6
01/01/2013 9:30,894.1
01/01/2013 9:45,1088.7
01/01/2013 10:00,1088.3
01/01/2013 10:15,953.9
01/01/2013 10:30,1098.8
01/01/2013 10:45,978.4
01/01/2013 11:00,1124.2
01/01/2013 11:15,1277.8
01/01/2013 11:30,1248.8
01/01/2013 11:45,1439.2
01/01/2013 12:00,1187
01/01/2013 12:15,1244.6
01/01/2013 12:30,1141.2
01/01/2013 12:45,1149.3
01/01/2013 13:00,1106.1
01/01/2013 13:15,1074.9
01/01/2013 13:30,1034.5
01/01/2013 13:45,995.1
01/01/2013 14:00,910.3
01/01/2013 14:15,822.3
01/01/2013 14:30,855.4
01/01/2013 14:45,888.1
01/01/2013 15:00,836.2
01/01/2013 15:15,767.3
01/01/2013 15:30,715
01/01/2013 15:45,798.3
01/01/2013 16:00,796
01/01/2013 16:15,940
01/01/2013 16:30,
01/01/2013 16:45,1061.5
01/01/2013 17:00,1181.7
01/01/2013 17:15,1400.8
01/01/2013 17:30,1326
01/01/2013 17:45,1404
01/01/2013 18:00,1460.4
01/01/2013 18:15,1439.7
01/01/2013 18:30,1412.3
01/01/2013 18:45,1383.7
01/01/2013 19:00,1337.3
01/01/2013 19:15,1294.8
01/01/2013 19:30,1251.5
01/01/2013 19:45,1178.3
01/01/2013 20:00,1314.8
01/01/2013 20:15,1107.1
01/01/2013 20:30,1033.1
01/01/2013 20:45,1028.3
01/01/2013 21:00,922.8
01/01/2013 21:15,908.7
01/01/2013 21:30,944.8
01/01/2013 21:45,963.7
01/01/2013 22:00,920.6
01/01/2013 22:15,961.4
01/01/2013 22:30,1068.3
01/01/2013 22:45,966.7
01/01/2013 23:00,1030.9
01/01/2013 23:15,1073.5
01/01/2013 23:30,970.6
01/01/2013 23:45,840.6
02/01/2013 0:00,875.4
02/01/2013 0:15,805.1
02/01/2013 0:30,728.9
02/01/2013 0:45,694.6
02/01/2013 1:00,505.6
02/01/2013 1:15,503
02/01/2013 1:30,635.1
02/01/2013 1:45,520
02/01/2013 2:00,506.1
02/01/2013 2:15,538.3
02/01/2013 2:30,435.3
02/01/2013 2:45,424.4
02/01/2013 3:00,461.7
02/01/2013 3:15,522
02/01/2013 3:30,769.8
02/01/2013 3:45,806.1
02/01/2013 4:00,736.7
02/01/2013 4:15,738.2
02/01/2013 4:30,432.9
02/01/2013 4:45,390.3
02/01/2013 5:00,477.2
02/01/2013 5:15,448.9
02/01/2013 5:30,439.7
02/01/2013 5:45,480.4
02/01/2013 6:00,413.3
02/01/2013 6:15,447.2
02/01/2013 6:30,558.8
02/01/2013 6:45,607.6
02/01/2013 7:00,598.9
02/01/2013 7:15,629.9
02/01/2013 7:30,750.4
02/01/2013 7:45,913.3
02/01/2013 8:00,835.7
02/01/2013 8:15,862.1
02/01/2013 8:30,1005.2
02/01/2013 8:45,967.8
02/01/2013 9:00,974.8
02/01/2013 9:15,1204.5
02/01/2013 9:30,1537.4
02/01/2013 9:45,1145.6
02/01/2013 10:00,1159.9
02/01/2013 10:15,1041.2
02/01/2013 10:30,1173.6
02/01/2013 10:45,1204.2
02/01/2013 11:00,1205.7
02/01/2013 11:15,1358.3
02/01/2013 11:30,1394.8
02/01/2013 11:45,1332
02/01/2013 12:00,1225.3
02/01/2013 12:15,1262.6
02/01/2013 12:30,1247.4
02/01/2013 12:45,1256.6
02/01/2013 13:00,1077.5
02/01/2013 13:15,1146.9
02/01/2013 13:30,1027.4
02/01/2013 13:45,952.4
02/01/2013 14:00,1106.3
02/01/2013 14:15,1201.2
02/01/2013 14:30,1022
02/01/2013 14:45,929.3
02/01/2013 15:00,855.7
02/01/2013 15:15,815.2
02/01/2013 15:30,825.4
02/01/2013 15:45,875
02/01/2013 16:00,776.2
02/01/2013 16:15,806.9
02/01/2013 16:30,904.5
02/01/2013 16:45,1077.3
02/01/2013 17:00,1105.4
02/01/2013 17:15,1029
02/01/2013 17:30,1209
02/01/2013 17:45,1279.8
02/01/2013 18:00,1316.9
02/01/2013 18:15,1500.1
02/01/2013 18:30,1464.3
02/01/2013 18:45,1328.7
02/01/2013 19:00,1443.7
02/01/2013 19:15,1611.6
02/01/2013 19:30,1510.9
02/01/2013 19:45,1277.3
02/01/2013 20:00,1290.6
02/01/2013 20:15,1331.9
02/01/2013 20:30,1064.4
02/01/2013 20:45,1012.8
02/01/2013 21:00,1053.3
02/01/2013 21:15,933.1
02/01/2013 21:30,911.6
02/01/2013 21:45,891.7
02/01/2013 22:00,949.9
02/01/2013 22:15,858.1
02/01/2013 22:30,862.5
02/01/2013 22:45,885.8
02/01/2013 23:00,865.4
02/01/2013 23:15,855.5
02/01/2013 23:30,854.7
02/01/2013 23:45,881.5
03/01/2013 0:00,837.1
03/01/2013 0:15,850.9
03/01/2013 0:30,775.1
03/01/2013 0:45,693.1
03/01/2013 1:00,603.4
03/01/2013 1:15,598.5
03/01/2013 1:30,525.4
03/01/2013 1:45,551.5
03/01/2013 2:00,514.5
03/01/2013 2:15,567.3
03/01/2013 2:30,565
03/01/2013 2:45,528.5
03/01/2013 3:00,538.7
03/01/2013 3:15,614.3
03/01/2013 3:30,804.1
03/01/2013 3:45,823.4
03/01/2013 4:00,827.2
03/01/2013 4:15,702.6
03/01/2013 4:30,629.7
03/01/2013 4:45,420.4
03/01/2013 5:00,411.3
03/01/2013 5:15,404.4
03/01/2013 5:30,393.4
03/01/2013 5:45,388.9
03/01/2013 6:00,454.6
03/01/2013 6:15,471.9
03/01/2013 6:30,487.2
03/01/2013 6:45,570.3
03/01/2013 7:00,531.6
03/01/2013 7:15,576.3
03/01/2013 7:30,637.3
03/01/2013 7:45,572.2
03/01/2013 8:00,660.7
03/01/2013 8:15,758
03/01/2013 8:30,979.2
03/01/2013 8:45,1139.6
03/01/2013 9:00,1025.8
03/01/2013 9:15,1047
03/01/2013 9:30,980.1
03/01/2013 9:45,1043.2
03/01/2013 10:00,1369.6
03/01/2013 10:15,1178.8
03/01/2013 10:30,1177.4
03/01/2013 10:45,1197
03/01/2013 11:00,1086.8
03/01/2013 11:15,1136.7
03/01/2013 11:30,1336.4
03/01/2013 11:45,1584.5
03/01/2013 12:00,1567
03/01/2013 12:15,1434.6
03/01/2013 12:30,1339.6
03/01/2013 12:45,1369.4
03/01/2013 13:00,1335.5
03/01/2013 13:15,1160.5
03/01/2013 13:30,1359.9
03/01/2013 13:45,1238.5
03/01/2013 14:00,1007.3
03/01/2013 14:15,931.9
03/01/2013 14:30,916.9
03/01/2013 14:45,1027.2
03/01/2013 15:00,1126.4
03/01/2013 15:15,1066.3
03/01/2013 15:30,1031.1
03/01/2013 15:45,1010
03/01/2013 16:00,769.9
03/01/2013 16:15,752
03/01/2013 16:30,821.7
03/01/2013 16:45,860.3
03/01/2013 17:00,1017.2
03/01/2013 17:15,1257.4
03/01/2013 17:30,1429.5
03/01/2013 17:45,1699.3
03/01/2013 18:00,1429.6
03/01/2013 18:15,1266.2
03/01/2013 18:30,1362.3
03/01/2013 18:45,1262.4
03/01/2013 19:00,1540.6
03/01/2013 19:15,1439.1
03/01/2013 19:30,1311.2
03/01/2013 19:45,1620.6
03/01/2013 20:00,1650.5
03/01/2013 20:15,1531.4
03/01/2013 20:30,1349.9
03/01/2013 20:45,1304.1
03/01/2013 21:00,1247.1
03/01/2013 21:15,1216.3
03/01/2013 21:30,1144.1
03/01/2013 21:45,1075.7
03/01/2013 22:00,1192.9
03/01/2013 22:15,1421.9
03/01/2013 22:30,1209.2
03/01/2013 22:45,998.8
03/01/2013 23:00,1079.1
03/01/2013 23:15,966.4
03/01/2013 23:30,868.5
03/01/2013 23:45,832.1
04/01/2013 0:00,924.1
04/01/2013 0:15,802.6
04/01/2013 0:30,784.1
04/01/2013 0:45,646.5
04/01/2013 1:00,523.5
04/01/2013 1:15,473.1
04/01/2013 1:30,437.4
04/01/2013 1:45,419.8
04/01/2013 2:00,444.8
04/01/2013 2:15,429.1
04/01/2013 2:30,393.2
04/01/2013 2:45,356.4
04/01/2013 3:00,681
04/01/2013 3:15,551.6
04/01/2013 3:30,443.2
04/01/2013 3:45,389.8
04/01/2013 4:00,363.2
04/01/2013 4:15,405.4
04/01/2013 4:30,462.4
04/01/2013 4:45,427.6
04/01/2013 5:00,388.8
04/01/2013 5:15,452.6
04/01/2013 5:30,466.5
04/01/2013 5:45,486.1
04/01/2013 6:00,578
04/01/2013 6:15,632.4
04/01/2013 6:30,815.4
04/01/2013 6:45,780.9
04/01/2013 7:00,935.9
04/01/2013 7:15,1065.8
04/01/2013 7:30,918.5
04/01/2013 7:45,804.4
04/01/2013 8:00,801.1
04/01/2013 8:15,920.2
04/01/2013 8:30,1011.2
04/01/2013 8:45,897.2
04/01/2013 9:00,1063
04/01/2013 9:15,1068.3
04/01/2013 9:30,1005.8
04/01/2013 9:45,1051.9
04/01/2013 10:00,1020.4
04/01/2013 10:15,862.8
04/01/2013 10:30,845.3
04/01/2013 10:45,778.5
04/01/2013 11:00,800.9
04/01/2013 11:15,881.7
04/01/2013 11:30,1047.5
04/01/2013 11:45,1027.5
04/01/2013 12:00,1038.7
04/01/2013 12:15,1058.3
04/01/2013 12:30,1032.7
04/01/2013 12:45,809.8
04/01/2013 13:00,819.4
04/01/2013 13:15,968.6
04/01/2013 13:30,870.4
04/01/2013 13:45,804.6
04/01/2013 14:00,740.1
04/01/2013 14:15,661.9
04/01/2013 14:30,696.2
04/01/2013 14:45,707.1
04/01/2013 15:00,822.7
04/01/2013 15:15,771.3
04/01/2013 15:30,717
04/01/2013 15:45,699.3
04/01/2013 16:00,722.6
04/01/2013 16:15,698.1
04/01/2013 16:30,919.8
04/01/2013 16:45,1008.4
04/01/2013 17:00,1137.4
04/01/2013 17:15,1313.5
04/01/2013 17:30,1466.9
04/01/2013 17:45,1448.2
04/01/2013 18:00,1451.8
04/01/2013 18:15,1366.8
04/01/2013 18:30,1463
04/01/2013 18:45,1485.4
04/01/2013 19:00,1406.1
04/01/2013 19:15,1433
04/01/2013 19:30,1344.8
04/01/2013 19:45,1496.6
04/01/2013 20:00,1400.6
04/01/2013 20:15,1415.1
04/01/2013 20:30,1328.1
04/01/2013 20:45,1190.5
04/01/2013 21:00,1074.2
04/01/2013 21:15,1126.5
04/01/2013 21:30,1256.8
04/01/2013 21:45,1339.4
04/01/2013 22:00,1209.6
04/01/2013 22:15,1044
04/01/2013 22:30,1082.6
04/01/2013 22:45,1015.5
04/01/2013 23:00,995.4
04/01/2013 23:15,911.7
04/01/2013 23:30,904.6
04/01/2013 23:45,814.3
05/01/2013 0:00,810
05/01/2013 0:15,724.5
05/01/2013 0:30,591.7
05/01/2013 0:45,591.9
05/01/2013 1:00,484.1
05/01/2013 1:15,436.3
05/01/2013 1:30,430.4
05/01/2013 1:45,439.6
05/01/2013 2:00,381.9
05/01/2013 2:15,381.1
05/01/2013 2:30,435.4
05/01/2013 2:45,467.9
05/01/2013 3:00,473.6
05/01/2013 3:15,502.4
05/01/2013 3:30,673.9
05/01/2013 3:45,623.5
05/01/2013 4:00,642.8
05/01/2013 4:15,658.6
05/01/2013 4:30,691.3
05/01/2013 4:45,665.8
05/01/2013 5:00,660.6
05/01/2013 5:15,745.1
05/01/2013 5:30,700.5
05/01/2013 5:45,559.1
05/01/2013 6:00,542.4
05/01/2013 6:15,556.6
05/01/2013 6:30,680.3
05/01/2013 6:45,686.1
05/01/2013 7:00,786.8
05/01/2013 7:15,926.8
05/01/2013 7:30,877.6
05/01/2013 7:45,940.9
05/01/2013 8:00,829
05/01/2013 8:15,838.4
05/01/2013 8:30,853.1
05/01/2013 8:45,878.3
05/01/2013 9:00,982
05/01/2013 9:15,1050.7
05/01/2013 9:30,981.6
05/01/2013 9:45,1023.5
05/01/2013 10:00,949.5
05/01/2013 10:15,975
05/01/2013 10:30,939.2
05/01/2013 10:45,949.2
05/01/2013 11:00,984
05/01/2013 11:15,883.4
05/01/2013 11:30,919.8
05/01/2013 11:45,907.3
05/01/2013 12:00,1053.6
05/01/2013 12:15,1070.4
05/01/2013 12:30,1029
05/01/2013 12:45,907.9
05/01/2013 13:00,1028.8
05/01/2013 13:15,1037.7
05/01/2013 13:30,812.1
05/01/2013 13:45,888
05/01/2013 14:00,735.7
05/01/2013 14:15,724.9
05/01/2013 14:30,876.8
05/01/2013 14:45,831.4
05/01/2013 15:00,821.6
05/01/2013 15:15,898.1
05/01/2013 15:30,834.1
05/01/2013 15:45,757
05/01/2013 16:00,774
05/01/2013 16:15,896.7
05/01/2013 16:30,1084
05/01/2013 16:45,1155.7
05/01/2013 17:00,1225.7
05/01/2013 17:15,1494.1
05/01/2013 17:30,1433.8
05/01/2013 17:45,1416.8
05/01/2013 18:00,1430.1
05/01/2013 18:15,1506.6
05/01/2013 18:30,1644.1
05/01/2013 18:45,1655.2
05/01/2013 19:00,1465.8
05/01/2013 19:15,1424.5
05/01/2013 19:30,1342.4
05/01/2013 19:45,1188.7
05/01/2013 20:00,1115.7
05/01/2013 20:15,1109.2
05/01/2013 20:30,1100.8
05/01/2013 20:45,1053.3
05/01/2013 21:00,1004.1
05/01/2013 21:15,1060.1
05/01/2013 21:30,1079.7
05/01/2013 21:45,1217.6
05/01/2013 22:00,1087.4
05/01/2013 22:15,1099.9
05/01/2013 22:30,1058.9
05/01/2013 22:45,1129.7
05/01/2013 23:00,1132.9
05/01/2013 23:15,1083.2
05/01/2013 23:30,1027.2
05/01/2013 23:45,1037.8
06/01/2013 0:00,964
06/01/2013 0:15,740.1
06/01/2013 0:30,754.2
06/01/2013 0:45,738
06/01/2013 1:00,595.1
06/01/2013 1:15,568.1
06/01/2013 1:30,479.9
06/01/2013 1:45,484.5
06/01/2013 2:00,510.5
06/01/2013 2:15,462
06/01/2013 2:30,405.4
06/01/2013 2:45,410.9
06/01/2013 3:00,497.4
06/01/2013 3:15,548.5
06/01/2013 3:30,697.2
06/01/2013 3:45,694.5
06/01/2013 4:00,663.8
06/01/2013 4:15,657.4
06/01/2013 4:30,693.1
06/01/2013 4:45,699
06/01/2013 5:00,690.6
06/01/2013 5:15,759.7
06/01/2013 5:30,543.4
06/01/2013 5:45,499.1
06/01/2013 6:00,518.6
06/01/2013 6:15,643.4
06/01/2013 6:30,719.4
06/01/2013 6:45,677.9
06/01/2013 7:00,701.6
06/01/2013 7:15,784.5
06/01/2013 7:30,799
06/01/2013 7:45,903.1
06/01/2013 8:00,846.3
06/01/2013 8:15,968.1
06/01/2013 8:30,940.2
06/01/2013 8:45,912.8
06/01/2013 9:00,954.6
06/01/2013 9:15,882.4
06/01/2013 9:30,821
06/01/2013 9:45,769
06/01/2013 10:00,942.2
06/01/2013 10:15,977.6
06/01/2013 10:30,1018.6
06/01/2013 10:45,865.4
06/01/2013 11:00,1153.7
06/01/2013 11:15,1082.4
06/01/2013 11:30,1052.2
06/01/2013 11:45,1152.5
06/01/2013 12:00,1250.1
06/01/2013 12:15,1287.1
06/01/2013 12:30,1213.8
06/01/2013 12:45,1085.3
06/01/2013 13:00,1081.7
06/01/2013 13:15,997.7
06/01/2013 13:30,943.6
06/01/2013 13:45,852
06/01/2013 14:00,788.1
06/01/2013 14:15,709.4
06/01/2013 14:30,696.1
06/01/2013 14:45,678.6
06/01/2013 15:00,643.8
06/01/2013 15:15,712.2
06/01/2013 15:30,725.2
06/01/2013 15:45,655.8
06/01/2013 16:00,669.6
06/01/2013 16:15,653
06/01/2013 16:30,730.9
06/01/2013 16:45,891.6
06/01/2013 17:00,1043.2
06/01/2013 17:15,1142.7
06/01/2013 17:30,1216.4
06/01/2013 17:45,1269.3
06/01/2013 18:00,1431
06/01/2013 18:15,1502.7
06/01/2013 18:30,1527.5
06/01/2013 18:45,1629.8
06/01/2013 19:00,1834
06/01/2013 19:15,1670.8
06/01/2013 19:30,1527.2
06/01/2013 19:45,1577.1
06/01/2013 20:00,1473.6
06/01/2013 20:15,1298.3
06/01/2013 20:30,1191.7
06/01/2013 20:45,1269.5
06/01/2013 21:00,1269.7
06/01/2013 21:15,1205.4
06/01/2013 21:30,1182.6
06/01/2013 21:45,1082.5
06/01/2013 22:00,1057.2
06/01/2013 22:15,1041.3
06/01/2013 22:30,1319.2
06/01/2013 22:45,1331.9
06/01/2013 23:00,1352.2
06/01/2013 23:15,1067.2
06/01/2013 23:30,951.6
06/01/2013 23:45,810.5
07/01/2013 0:00,758.2
07/01/2013 0:15,684.9
07/01/2013 0:30,682.4
07/01/2013 0:45,655.7
07/01/2013 1:00,501
07/01/2013 1:15,442.8
07/01/2013 1:30,394.8
07/01/2013 1:45,427.2
07/01/2013 2:00,443.9
07/01/2013 2:15,408.6
07/01/2013 2:30,384.2
07/01/2013 2:45,401.4
07/01/2013 3:00,384.3
07/01/2013 3:15,503.1
07/01/2013 3:30,650.1
07/01/2013 3:45,660.4
07/01/2013 4:00,665
07/01/2013 4:15,631.1
07/01/2013 4:30,672.7
07/01/2013 4:45,662.8
07/01/2013 5:00,431
07/01/2013 5:15,497
07/01/2013 5:30,493
07/01/2013 5:45,468.2
07/01/2013 6:00,532.5
07/01/2013 6:15,675
07/01/2013 6:30,818.3
07/01/2013 6:45,790.4
07/01/2013 7:00,808.7
07/01/2013 7:15,887.7
07/01/2013 7:30,884.4
07/01/2013 7:45,791.5
07/01/2013 8:00,738.2
07/01/2013 8:15,691.9
07/01/2013 8:30,800.6
07/01/2013 8:45,834.4
07/01/2013 9:00,1003.8
07/01/2013 9:15,1176.6
07/01/2013 9:30,1189.4
07/01/2013 9:45,908.8
07/01/2013 10:00,985.7
07/01/2013 10:15,1189.6
07/01/2013 10:30,1059.5
07/01/2013 10:45,928.6
07/01/2013 11:00,1008.5
07/01/2013 11:15,1025.3
07/01/2013 11:30,1073.8
07/01/2013 11:45,1137.3
07/01/2013 12:00,1096.4
07/01/2013 12:15,1119.3
07/01/2013 12:30,995.1
07/01/2013 12:45,944
07/01/2013 13:00,871.4
07/01/2013 13:15,973.4
07/01/2013 13:30,908.8
07/01/2013 13:45,843.5
07/01/2013 14:00,757.2
07/01/2013 14:15,782.2
07/01/2013 14:30,816.7
07/01/2013 14:45,944.3
07/01/2013 15:00,858.2
07/01/2013 15:15,749.9
07/01/2013 15:30,739.7
07/01/2013 15:45,797.1
07/01/2013 16:00,784.3
07/01/2013 16:15,1010.8
07/01/2013 16:30,1145.8
07/01/2013 16:45,1175.7
07/01/2013 17:00,1144.1
07/01/2013 17:15,1186
07/01/2013 17:30,1211.7
07/01/2013 17:45,1385.5
07/01/2013 18:00,1562.4
07/01/2013 18:15,1537.1
07/01/2013 18:30,1413.9
07/01/2013 18:45,1414.5
07/01/2013 19:00,1519.9
07/01/2013 19:15,1440.6
07/01/2013 19:30,1379.9
07/01/2013 19:45,1213.4
07/01/2013 20:00,1394.8
07/01/2013 20:15,1277.4
07/01/2013 20:30,1192.7
07/01/2013 20:45,1109.4
07/01/2013 21:00,1120.9
07/01/2013 21:15,1190.5
07/01/2013 21:30,1174
07/01/2013 21:45,1109.7
07/01/2013 22:00,1022.3
07/01/2013 22:15,1019.7
07/01/2013 22:30,1067.4
07/01/2013 22:45,1159.3
07/01/2013 23:00,1263.7
07/01/2013 23:15,1186.1
07/01/2013 23:30,1101
07/01/2013 23:45,941.3
08/01/2013 0:00,776.3
08/01/2013 0:15,729.6
08/01/2013 0:30,645.1
08/01/2013 0:45,578.3
08/01/2013 1:00,503.7
08/01/2013 1:15,435.3
08/01/2013 1:30,491.2
08/01/2013 1:45,445.1
08/01/2013 2:00,490
08/01/2013 2:15,514.1
08/01/2013 2:30,469.9
08/01/2013 2:45,449.1
08/01/2013 3:00,531.3
08/01/2013 3:15,639.3
08/01/2013 3:30,727.2
08/01/2013 3:45,633.8
08/01/2013 4:00,655.9
08/01/2013 4:15,655.8
08/01/2013 4:30,676.2
08/01/2013 4:45,679.1
08/01/2013 5:00,579.4
08/01/2013 5:15,464.7
08/01/2013 5:30,459.2
08/01/2013 5:45,494.7
08/01/2013 6:00,534.9
08/01/2013 6:15,557.9
08/01/2013 6:30,655.1
08/01/2013 6:45,760.6
08/01/2013 7:00,776.8
08/01/2013 7:15,786.4
08/01/2013 7:30,820.8
08/01/2013 7:45,900.6
08/01/2013 8:00,855.4
08/01/2013 8:15,895.6
08/01/2013 8:30,1108
08/01/2013 8:45,1323.3
08/01/2013 9:00,1330.7
08/01/2013 9:15,1263.6
08/01/2013 9:30,1086
08/01/2013 9:45,1140.9
08/01/2013 10:00,1116.6
08/01/2013 10:15,971
08/01/2013 10:30,1205.6
08/01/2013 10:45,1161.7
08/01/2013 11:00,1090.6
08/01/2013 11:15,1166.9
08/01/2013 11:30,1121.9
08/01/2013 11:45,1250.4
08/01/2013 12:00,1055.1
08/01/2013 12:15,1231.3
08/01/2013 12:30,964.5
08/01/2013 12:45,1007.5
08/01/2013 13:00,971.1
08/01/2013 13:15,893.7
08/01/2013 13:30,874.4
08/01/2013 13:45,815.6
08/01/2013 14:00,911.1
08/01/2013 14:15,787.8
08/01/2013 14:30,880.7
08/01/2013 14:45,871.2
08/01/2013 15:00,796.8
08/01/2013 15:15,824.6
08/01/2013 15:30,780.9
08/01/2013 15:45,747.6
08/01/2013 16:00,841.2
08/01/2013 16:15,889.1
08/01/2013 16:30,987.8
08/01/2013 16:45,1047.5
08/01/2013 17:00,1036.7
08/01/2013 17:15,1083.3
08/01/2013 17:30,1271.1
08/01/2013 17:45,1185.9
08/01/2013 18:00,1310.8
08/01/2013 18:15,1308.2
08/01/2013 18:30,1265.3
08/01/2013 18:45,1286.5
08/01/2013 19:00,1358
08/01/2013 19:15,1304.3
08/01/2013 19:30,1337.4
08/01/2013 19:45,1311.1
08/01/2013 20:00,1281.5
08/01/2013 20:15,1168
08/01/2013 20:30,1107.2
08/01/2013 20:45,1170.8
08/01/2013 21:00,1059
08/01/2013 21:15,1047.6
08/01/2013 21:30,987.3
08/01/2013 21:45,931.8
08/01/2013 22:00,875.6
08/01/2013 22:15,889.6
08/01/2013 22:30,1049.9
08/01/2013 22:45,1010.3
08/01/2013 23:00,1030
08/01/2013 23:15,890.5
08/01/2013 23:30,889.1
08/01/2013 23:45,910.3
09/01/2013 0:00,882.5
09/01/2013 0:15,708.9
09/01/2013 0:30,723.6
09/01/2013 0:45,750.7
09/01/2013 1:00,738.8
09/01/2013 1:15,623.7
09/01/2013 1:30,583.5
09/01/2013 1:45,520.5
09/01/2013 2:00,456.8
09/01/2013 2:15,374.8
09/01/2013 2:30,407.5
09/01/2013 2:45,422.4
09/01/2013 3:00,473.7
09/01/2013 3:15,542.1
09/01/2013 3:30,719
09/01/2013 3:45,694.7
09/01/2013 4:00,665.3
09/01/2013 4:15,669.3
09/01/2013 4:30,672.2
09/01/2013 4:45,639.1
09/01/2013 5:00,391.4
09/01/2013 5:15,397.3
09/01/2013 5:30,376
09/01/2013 5:45,391.3
09/01/2013 6:00,471.1
09/01/2013 6:15,491.1
09/01/2013 6:30,487.3
09/01/2013 6:45,538.6
09/01/2013 7:00,636.4
09/01/2013 7:15,766
09/01/2013 7:30,691.2
09/01/2013 7:45,781.5
09/01/2013 8:00,789.8
09/01/2013 8:15,786.4
09/01/2013 8:30,822.3
09/01/2013 8:45,873.4
09/01/2013 9:00,1074.6
09/01/2013 9:15,1045.7
09/01/2013 9:30,1039.9
09/01/2013 9:45,1269.1
09/01/2013 10:00,1104.4
09/01/2013 10:15,1251.8
09/01/2013 10:30,1135.9
09/01/2013 10:45,949
09/01/2013 11:00,1041.5
09/01/2013 11:15,1022.5
09/01/2013 11:30,1145.8
09/01/2013 11:45,1361.3
09/01/2013 12:00,1408.2
09/01/2013 12:15,1404.6
09/01/2013 12:30,1460.3
09/01/2013 12:45,1353.3
09/01/2013 13:00,1171.5
09/01/2013 13:15,1069.2
09/01/2013 13:30,1059.1
09/01/2013 13:45,1097.3
09/01/2013 14:00,955.3
09/01/2013 14:15,834.4
09/01/2013 14:30,911.8
09/01/2013 14:45,985.8
09/01/2013 15:00,1012.9
09/01/2013 15:15,1073.4
09/01/2013 15:30,1245.7
09/01/2013 15:45,1321.7
09/01/2013 16:00,1191
09/01/2013 16:15,1154.1
09/01/2013 16:30,1073.3
09/01/2013 16:45,1164.5
09/01/2013 17:00,1214.4
09/01/2013 17:15,1273.7
09/01/2013 17:30,1362.9
09/01/2013 17:45,1481.1
09/01/2013 18:00,1450.6
09/01/2013 18:15,1465.7
09/01/2013 18:30,1483.1
09/01/2013 18:45,1477.2
09/01/2013 19:00,1429.3
09/01/2013 19:15,1251.7
09/01/2013 19:30,1286.7
09/01/2013 19:45,1188.1
09/01/2013 20:00,1249
09/01/2013 20:15,1235.8
09/01/2013 20:30,1261.5
09/01/2013 20:45,1255.8
09/01/2013 21:00,1147.4
09/01/2013 21:15,1067.6
09/01/2013 21:30,1134.8
09/01/2013 21:45,1126.3
09/01/2013 22:00,999.9
09/01/2013 22:15,910.5
09/01/2013 22:30,891.3
09/01/2013 22:45,875.3
09/01/2013 23:00,1011
09/01/2013 23:15,910.5
09/01/2013 23:30,830.3
09/01/2013 23:45,812.6
10/01/2013 0:00,839.1
10/01/2013 0:15,790.2
10/01/2013 0:30,751.1
10/01/2013 0:45,658.5
10/01/2013 1:00,583.3
10/01/2013 1:15,547
10/01/2013 1:30,523.3
10/01/2013 1:45,437.1
10/01/2013 2:00,457.3
10/01/2013 2:15,437.4
10/01/2013 2:30,461.8
10/01/2013 2:45,441.9
10/01/2013 3:00,420.9
10/01/2013 3:15,506
10/01/2013 3:30,703.6
10/01/2013 3:45,666.2
10/01/2013 4:00,671.5
10/01/2013 4:15,676.4
10/01/2013 4:30,672.6
10/01/2013 4:45,458.8
10/01/2013 5:00,448.8
10/01/2013 5:15,475.7
10/01/2013 5:30,447.7
10/01/2013 5:45,415.8
10/01/2013 6:00,483.5
10/01/2013 6:15,480.3
10/01/2013 6:30,472.6
10/01/2013 6:45,492.5
10/01/2013 7:00,537
10/01/2013 7:15,566.4
10/01/2013 7:30,569.2
10/01/2013 7:45,628.7
10/01/2013 8:00,655.7
10/01/2013 8:15,661.5
10/01/2013 8:30,784
10/01/2013 8:45,963.7
10/01/2013 9:00,955.8
10/01/2013 9:15,918.4
10/01/2013 9:30,976.6
10/01/2013 9:45,1203.7
10/01/2013 10:00,1150.1
10/01/2013 10:15,1116.3
10/01/2013 10:30,1329.2
10/01/2013 10:45,1103.4
10/01/2013 11:00,1093.8
10/01/2013 11:15,1151.7
10/01/2013 11:30,1303
10/01/2013 11:45,1384.6
10/01/2013 12:00,1544.1
10/01/2013 12:15,1564.9
10/01/2013 12:30,1402.7
10/01/2013 12:45,1244.7
10/01/2013 13:00,1131.1
10/01/2013 13:15,1037.1
10/01/2013 13:30,1056.2
